iteration,sigma,norm_g_fidelity,norm_g_sparsity,norm_g_total,gradient_ratio,patch_id
102,0.055084356637521745,0.4762376749366907,0.4920753815435739,0.15621623494925527,1.033255887638433,52
103,0.05233013880564565,0.4736274568966334,0.5346771757015252,0.14514931824161914,1.1288981834053924,52
104,0.049713631865363365,0.47948424708154497,0.4880484587419035,0.14033786965478082,1.0178612993283636,52
105,0.0472279502720952,0.47676893501734025,0.5521002143662895,0.18010406198402784,1.1580037494393578,52
106,0.044866552758490434,0.48013032608320777,0.5180459036395924,0.07606660491274637,1.0789693453977196,52
107,0.04262322512056591,0.48156973541273107,0.5178337371770537,0.06859455220892653,1.0753037392045464,52
108,0.04049206386453762,0.483219832486574,0.5138242759379763,0.06442528799048816,1.0633344109531195,52
109,0.03846746067131073,0.48449601512696727,0.5125045371942842,0.06245952131419509,1.0578096025412655,52
110,0.03654408763774519,0.4856914999115259,0.5098650353966739,0.0600960950924884,1.0497713785181573,52
111,0.03471688325585793,0.48665850515052905,0.5087505948688194,0.05862916822917059,1.0453954661933977,52
112,0.03298103909306503,0.4875535697519039,0.5063808018633139,0.056794707085040474,1.0386157199525592,52
113,0.03133198713841178,0.488247121021843,0.5060558891749836,0.055967831317930844,1.0364749066330774,52
114,0.02976538778149119,0.48894135653857873,0.50289735934653,0.05466925061360368,1.028543306106793,52
115,0.028277118392416627,0.48935281460831304,0.5058043604984503,0.05757108119990163,1.0336189869538308,52
116,0.026863262472795794,0.49004755040938797,0.4976798001964177,0.070437602907135,1.0155745085974897,52
117,0.025520099349156004,0.4898105893058688,0.5358977160890649,0.14884898809928354,1.0940917321704051,52
118,0.0242440943816982,0.4908138943441002,0.5274729738368307,0.15333749565785493,1.0746903865501196,52
119,0.02303188966261329,0.49074575606237836,0.5476000851791911,0.1926586320978751,1.115852920610048,52
120,0.021880295179482624,0.491266717615187,0.5369515311947957,0.07813333229258354,1.0929939113347262,52
121,0.020786280420508493,0.49172648221286247,0.5260801723206536,0.06236250766974169,1.0698634125890334,52
122,0.01974696639948307,0.4921283068395229,0.5241652250513718,0.059824480787072414,1.0650987105732483,52
123,0.018759618079508916,0.4924736671480698,0.5197324687659234,0.056873813654370275,1.0553507800238542,52
124,0.017821637175533468,0.4927738223449217,0.5176229539060818,0.05549753150444863,1.0504270528067272,52
125,0.016930555316756794,0.493030785468487,0.5142707621791593,0.05372687254236573,1.0430804268956344,52
126,0.016084027550918954,0.4932530723624686,0.5129213739341174,0.05307959113541283,1.0398746661170222,52
127,0.015279826173373005,0.49344058361411597,0.5096002941139133,0.05212731902251827,1.0327490503140995,52
128,0.014515834864704353,0.4936032930048156,0.5103518295057047,0.05438100287023258,1.0339311684874146,52
129,0.013790043121469135,0.4937335539423808,0.5051756229845763,0.06341874338794917,1.023174582628287,52
130,0.013100540965395677,0.49385657091090446,0.5238208336983162,0.11511703326722321,1.0606740186369163,52
131,0.012445513917125893,0.4938887641370477,0.532817345878897,0.11031829441323136,1.078820545370915,52
132,0.011823238221269598,0.4941205821443516,0.518705978258939,0.11789443778922705,1.049755863250815,52
133,0.011232076310206118,0.4941088703760999,0.5435271203763866,0.15768520081066625,1.100014901498674,52
134,0.010670472494695812,0.4942377076066177,0.5381144344231927,0.0760179121486349,1.0887765667031988,52
135,0.010136948869961021,0.49434780505702214,0.5269659549932411,0.06072333088541087,1.0659821882539895,52
136,0.01,0.4944437311349378,0.4872419844572819,0.04816925074059314,0.9854346486280146,52
137,0.01,0.49440277833580176,0.4950543936949156,0.047387735712601124,1.001317984824655,52
138,0.01,0.4943920878261988,0.49055593338766507,0.047106080190888425,0.9922406637707311,52
139,0.01,0.49436430323527725,0.4930592749456974,0.04698715687405036,0.9973601890730392,52
140,0.01,0.49434624137884353,0.49160950247093843,0.046920744585214696,0.9944639228968917,52
141,0.01,0.4943227162793946,0.4924008732089134,0.046871242978985324,0.9961121692222719,52
142,0.01,0.4943023274202772,0.4919246989181675,0.04682719889516951,0.9951899305946659,52
143,0.01,0.49428020499307274,0.49216642721181625,0.04678493242213748,0.9957235232973044,52
144,0.01,0.4942591066344306,0.4920019111323575,0.04674326166696051,0.9954331736698933,52
145,0.01,0.4942374706769674,0.4920674283943159,0.04670180707189869,0.9956093125038068,52
146,0.01,0.4942161814129196,0.49200277217009497,0.04666044673415064,0.995521374398352,52
147,0.01,0.494194738021208,0.4920118402321501,0.04661914148769387,0.9955829198064747,52
148,0.01,0.494173424052764,0.49197920749050084,0.04657787873403839,0.9955598248398949,52
149,0.01,0.49415207887815565,0.4919702131666029,0.04653665440575796,0.9955846270716777,52
0,11.015119003154442,1.0957433565205117e-14,0.004566493432751943,0.004566493432751176,4566493432.751944,53
1,10.46436305299672,0.0010971693084241947,0.005035155439085762,0.0041922191169543955,4.589223741883088,53
2,9.941144900346885,0.0019147962420112013,0.005549386836472317,0.004071633445875432,2.8981605012152793,53
3,9.44408765532954,0.0025908832425994635,0.006113053432354668,0.004092830956198701,2.359447670911395,53
4,8.971883272563062,0.0031981215674732302,0.006730254907478211,0.004206354102206999,2.104439986249693,53
5,8.52328910893491,0.0037775751082708155,0.00740531821764827,0.004388778913552218,1.9603364606661795,53
6,8.097124653488164,0.00435430513714036,0.008142789392368026,0.004628444847329709,1.8700548390404512,53
7,7.692268420813756,0.004944867385921929,0.008947423848055412,0.004919593242130716,1.8094365631581522,53
8,7.307654999773067,0.0055610685605428836,0.00982417606655636,0.005259766785083013,1.766598623915779,53
9,6.942272249784414,0.006211936882281187,0.010778190349466683,0.005648579396532614,1.7350772478403946,53
10,6.595158637295192,0.006886074303494051,0.011814795429436545,0.00607092091767079,1.715751952232293,53
11,6.265400705430432,0.007638754962795845,0.012939506160693318,0.006553021986399801,1.6939286865090586,53
12,5.95213067015891,0.008470241313427778,0.014158046497484242,0.007120359947766058,1.6715045030700189,53
13,5.654524136650965,0.009312177167605207,0.015476377594128956,0.007728900787667694,1.6619505101307026,53
14,5.371797929818416,0.01022161975455912,0.016900762862120913,0.008403397893475788,1.653432945848207,53
15,5.103208033327495,0.011200899843256382,0.01843789650942106,0.009151804568035726,1.6461085062305765,53
16,4.84804763166112,0.012252623200199451,0.020095065585720735,0.009984342788909,1.6400623162388297,53
17,4.605645250078064,0.013379357648022316,0.021880392978517207,0.010913817882023802,1.6353844148677408,53
18,4.37536298757416,0.014583446362491542,0.02380316814237258,0.011956095821527814,1.6322045935310638,53
19,4.156594838195452,0.015866887961646304,0.0258742775558309,0.01313061477665288,1.6307090349648032,53
20,3.948765096285679,0.017231267044499333,0.028106740131093967,0.014460845408791972,1.631147614305378,53
21,3.751326841471395,0.01867773464779347,0.030516340882425004,0.015974616072766828,1.6338352299072902,53
22,3.563760499397825,0.02020704613833123,0.03312233814572083,0.017704216106118144,1.6391479446810524,53
23,3.3855724744279336,0.021819669194859385,0.035948195610950556,0.01968619776363472,1.6475133188279403,53
24,3.2162938507065366,0.023515977826230897,0.0390222623912602,0.021960821053944837,1.659393569751236,53
25,3.0554791581712095,0.02529654976741201,0.0423782971838339,0.024571124855186054,1.675259969184701,53
26,2.9027052002626488,0.02716258357427835,0.04605571446633208,0.027561655592438217,1.6955572116470028,53
27,2.757569940249516,0.029116447517475386,0.05009943230496416,0.030976932287608568,1.7206574488489712,53
28,2.6196914432370404,0.03116236403128153,0.054559233114322606,0.03485976668553171,1.750805332341113,53
29,2.488706871075188,0.03330722012215654,0.05948861589707008,0.039249586853564986,1.7860576679438107,53
30,2.3642715275214288,0.035561475225827845,0.06494321587512192,0.044180933240244274,1.8262238971445846,53
31,2.246057951145357,0.03794011371129891,0.07097897602840143,0.04968230821829305,1.8708161121631863,53
32,2.1337550535880894,0.04045956908192994,0.07765034417589683,0.05577385636762655,1.9192083835261864,53
33,2.027067300908685,0.04315273508052278,0.08500880098197398,0.062475795980434345,1.969951633965912,53
34,1.9257139358632505,0.04605680609674181,0.09310199331257789,0.0697925589069258,2.0214600447329802,53
35,1.8294282390700878,0.049203346594574135,0.10197364221327214,0.07773171126875879,2.072494032845262,53
36,1.7379568271165833,0.052639999203450284,0.1116640687235033,0.0862967517645558,2.121277933381585,53
37,1.651058985760754,0.05641899992232233,0.12221127241937474,0.09549201766026576,2.1661368083027916,53
38,1.5685060364727164,0.060595748193247465,0.13365209199530226,0.10532509908795028,2.205634817298879,53
39,1.4900807346490805,0.06522674903333013,0.1460230873790257,0.11580866718264479,2.238699452956172,53
40,1.4155766979166264,0.07036724794681416,0.1593608574708845,0.12696128579100333,2.264702146534629,53
41,1.344797863020795,0.07606895082675837,0.1737017006454869,0.138806971340573,2.283477013388553,53
42,1.2775579698697552,0.08237823575899612,0.18908072960675343,0.15137353183339092,2.2952752977124162,53
43,1.2136800713762674,0.08933518300694106,0.20553068405734504,0.16468998402308666,2.300668976537228,53
44,1.152996067807454,0.096973569716325,0.22308070258440382,0.17878354287232198,2.3004278716043736,53
45,1.0953462644170813,0.10532173841744293,0.24175524131287274,0.19367674484082148,2.295397369483927,53
46,1.0405789511962271,0.11440403006702897,0.2615732238400309,0.20938518639994816,2.286398684441238,53
47,0.9885500036364158,0.12424235407247411,0.282547430839237,0.22591615398938733,2.2741635326260723,53
48,0.9391225034545949,0.13485749407090722,0.3046841067167592,0.2432681595672177,2.259304229370881,53
49,0.8921663782818652,0.14626990097141018,0.32798275949428585,0.2614311741656454,2.2423120362841646,53
50,0.8475580593677718,0.15849992962119383,0.35243613491264125,0.28038725127979375,2.2235728164355932,53
51,0.8051801563993832,0.17156764217584425,0.378030343072835,0.30011126732590165,2.2033895102747967,53
52,0.7649211485794141,0.18549237279134348,0.4047451040608151,0.32057161888698776,2.1820040251256287,53
53,0.7266750911504434,0.2002922254314244,0.4325540610393972,0.34173082089378787,2.1596148333151057,53
54,0.6903413365929212,0.21598360300548933,0.46142508783071073,0.3635459951354916,2.1363894360952176,53
55,0.6558242697632751,0.23258079032675164,0.49132049413322454,0.38596922735743217,2.112472373333029,53
56,0.6230330562751113,0.25009556085477014,0.5221970055665633,0.4089477347566547,2.087989901867158,53
57,0.5918814034613558,0.2685367477022252,0.5540053679276773,0.4324237496988331,2.063052348209722,53
58,0.562287333288288,0.2879097015308004,0.5866893955942236,0.45633399869832625,2.037754867150456,53
59,0.5341729666238735,0.3082155418824084,0.6201842532197689,0.48060863676474097,2.012177093445807,53
60,0.5074643182926798,0.3294500898053976,0.6544137283040488,0.5051694834177415,1.9863820000492443,53
61,0.48209110237804575,0.3516023479830168,0.6892862210568241,0.5299273969632026,1.9604141582413954,53
62,0.45798654725914345,0.37465237190287554,0.7246891492422852,0.554778617763983,1.9342975077444666,53
63,0.43508721989618626,0.39856835589089856,0.7604814423290253,0.5795999078439485,1.9080326651350976,53
64,0.41333285890137694,0.42330274760872616,0.7964837846426658,0.6042423084780074,1.8815937036602564,53
65,0.3926662159563081,0.4487872130397514,0.8324662641514685,0.6285233196550712,1.854924204531052,53
66,0.37303290515849263,0.4749263101963747,0.8681330951234999,0.6522172648900382,1.8279322001860463,53
67,0.354381259900568,0.501589793486211,0.9031041282229834,0.6750435617211408,1.8004834626839554,53
68,0.3366621969055396,0.5286035306881285,0.9368930565518097,0.6966527482008849,1.7723927332308502,53
69,0.31982908706026264,0.5557389754760448,0.9688830744898289,0.7166111398235888,1.7434139357598337,53
70,0.3038376327072495,0.5827008278794501,0.9983039192911701,0.7343891071404478,1.713235800477875,53
71,0.288645751071887,0.6091118139952086,1.0242239392563477,0.7493702388163891,1.6815039796033318,53
72,0.2742134635182926,0.6344929202442038,1.0455939904655234,0.7609261010886234,1.6479206577483874,53
73,0.260502790342378,0.6582393494299649,1.0614152922285198,0.768636747862951,1.6125065952798252,53
74,0.24747765082525908,0.6796026392935267,1.071092514776188,0.7726957969112108,1.5760570263376703,53
75,0.23510376828399612,0.6977134447837978,1.0747747137140249,0.7741671360728456,1.540424255472199,53
76,0.2233485798697963,0.7117051188360758,1.0728141957415012,0.7739468168169348,1.5073858081785108,53
77,0.21218115087630648,0.7209707929458656,1.0633474558876568,0.7694851456461724,1.4748828472549493,53
78,0.20157209333249115,0.7254447010565939,1.040172100431088,0.7527080003060619,1.4338406482480344,53
79,0.19149348866586657,0.7256076904480305,0.9982952439922446,0.71794307413396,1.3758057654761646,53
80,0.18191881423257322,0.7219547770380719,0.9454044306867389,0.6754124007852995,1.3095064410618664,53
81,0.17282287352094455,0.7142114463384017,0.8918109742691316,0.6361705969002297,1.248665194097969,53
82,0.16418172984489732,0.7012176998553447,0.8265366147682195,0.5844874864907948,1.178716131864223,53
83,0.15597264335265246,0.6815410262941428,0.736960852660778,0.5064060105709212,1.0813154663160613,53
84,0.14817401118501983,0.6540312116875683,0.6473024156244389,0.43178219874749535,0.989711812000887,53
85,0.14076531062576883,0.6198701380143249,0.5892958981682637,0.3883588786434255,0.950676378855736,53
86,0.13372704509448038,0.5840707736731131,0.5486916517196619,0.35576032671596,0.9394266524740513,53
87,0.12704069283975636,0.5496334826839582,0.5129459046157296,0.32542447229660787,0.9332508312829186,53
88,0.12068865819776853,0.5171511076924468,0.4808757733401103,0.2969448021661108,0.9298554449313687,53
89,0.1146542252878801,0.4869839728490285,0.45227899326103366,0.2703258988279564,0.9287348629053264,53
90,0.10892151402348609,0.45932050998022017,0.4270827289337753,0.24556769135205375,0.9298141921687034,53
91,0.10347543832231178,0.4343020956028782,0.4049977485489457,0.22262639810530452,0.9325254302232792,53
92,0.09830166640619618,0.4119206238150293,0.38595416819419237,0.20146496048159357,0.9369624774298821,53
93,0.09338658308588638,0.3921877792221977,0.3694717911830094,0.1819928862476301,0.9420787968349253,53
94,0.08871725393159205,0.3749103301983981,0.35575087729218013,0.16417289419117434,0.948895905599403,53
95,0.08428139123501244,0.36012105606508255,0.3435533930916405,0.14783535704401862,0.9539941841933067,53
96,0.08006732167326182,0.34724240660406896,0.3350121939425306,0.13310850038306382,0.9647790349653825,53
97,0.07606395558959872,0.33706623057032037,0.32331044352723676,0.11956147292587489,0.9591896612727753,53
98,0.07226075781011879,0.3265705131051608,0.3294391512881003,0.11116465810270817,1.008784131046197,53
99,0.06864771991961284,0.3246232475018737,0.288839513765864,0.13365170078146343,0.8897684192016988,53
100,0.0652153339236322,0.3117231478824794,0.4012687211191454,0.1788539331771168,1.2872599415376909,53
101,0.06195456722745059,0.3278763854758871,0.28645011893670796,0.26630224391982993,0.873652789971281,53
102,0.05885683886607806,0.31128348078389706,0.3999643784780783,0.15971094371235917,1.284887901763558,53
103,0.05591399692277415,0.3194984851935205,0.29441180595540417,0.106577751720718,0.9214810698619704,53
104,0.053118297076635436,0.31477710092705025,0.35867762237800854,0.10757845368829894,1.1394654227441159,53
105,0.050462382222803664,0.31884823895155634,0.29705774506680854,0.0943365498398492,0.9316587290668445,53
106,0.04793926311166348,0.31491058753250595,0.36352627948956234,0.1103315818092028,1.154379350462576,53
107,0.04554229995608031,0.31956093951423203,0.2800602816871116,0.12041558609729251,0.8763908446158476,53
108,0.04326518495827629,0.31258002703660676,0.4324046176352002,0.1915324453457901,1.3833405215764494,53
109,0.041101925710362475,0.3181903149825794,0.30316375768320336,0.09585708911207723,0.9527749381680624,53
110,0.03904682942484435,0.31637485533224197,0.3520208215420499,0.0901870825969702,1.112670035589188,53
111,0.03709448795360213,0.3180573287149099,0.31312120166644225,0.07580546442712562,0.9844803857580904,53
112,0.035239763555922024,0.3172428505219758,0.3432820078144987,0.08133281101175038,1.0820795716898879,53
113,0.03347777537812592,0.318424169041742,0.30799920588392304,0.07602531873319641,0.9672607667025038,53
114,0.03180388660921962,0.31728630852747647,0.3538348670393723,0.09157444961680865,1.1151910987950202,53
115,0.03021369227875864,0.31906211964315123,0.28722459440583953,0.10906497312135724,0.9002152769720211,53
116,0.028703007664820708,0.31605938056663524,0.44117013192274007,0.1991361044210162,1.3958457145989613,53
117,0.027267857281579672,0.31897770424002875,0.29744573365501614,0.11880077658193801,0.9324969416395011,53
118,0.02590446441750069,0.31756458586715697,0.3754685225793722,0.11418211145620637,1.1823375127113118,53
119,0.024609241196625654,0.3189968335784782,0.2983545308352941,0.10048256028409706,0.9352899446943703,53
120,0.02337877913679437,0.3178438220417864,0.3832972744747834,0.12577837652315524,1.20592960408207,53
121,0.02220984017995465,0.3194539554960038,0.2866671470529186,0.15487293563701196,0.8973660902330091,53
122,0.021099348170956916,0.3183446111634445,0.3656793960156204,0.09129549524865219,1.1486903914571787,53
123,0.02004438076240907,0.3189320405050453,0.323073370517911,0.06695247516269484,1.0129849920575797,53
124,0.019042161724288617,0.3188791023694201,0.3403749983941171,0.0700562385836021,1.067410801977842,53
125,0.018090053638074186,0.3191093445489375,0.32428710613032485,0.06484401746826288,1.0162256658096493,53
126,0.017185550956170477,0.31909172429882154,0.3353233940061126,0.06748195672976261,1.0508683506065815,53
127,0.01632627340836195,0.3192522201111999,0.3192263503761992,0.06420954674509095,0.9999189677209082,53
128,0.015509959737943852,0.31916196805188013,0.3384918340748312,0.0698585981316207,1.0605644404968984,53
129,0.01473446175104666,0.31937434486852684,0.3043346704277848,0.07150194710314095,0.9529089462494764,53
130,0.013997738663494326,0.3190328758497936,0.375902955536001,0.10925915413850432,1.1782577407883907,53
131,0.01329785173031961,0.31938910515946634,0.31298955102112763,0.07772446694792674,0.9799631420265776,53
132,0.012632959143803628,0.3192512598121286,0.3526530022834975,0.08257998940036423,1.1046252487492922,53
133,0.012001311186613446,0.3194566955053454,0.3104780647570713,0.07544638317710202,0.9718940599004479,53
134,0.011401245627282773,0.3190687727911422,0.35925136412589653,0.0922116877969857,1.1259370855481907,53
135,0.010831183345918633,0.3195611083267274,0.2936151291647949,0.11004576779759952,0.9188074565838447,53
136,0.0102896241786227,0.3191966447365067,0.43665627211802455,0.19358954228649783,1.3679851568567691,53
137,0.01,0.31953764469544255,0.2951669213790289,0.10503233176158501,0.9237312920058547,53
138,0.01,0.31937712871973273,0.33316322842097235,0.0780996728749526,1.043165582195892,53
139,0.01,0.31941729323406504,0.3051082370672282,0.06716874062067231,0.9552026253119886,53
140,0.01,0.3193400432058667,0.31909777431427644,0.0632339803795253,0.9992413450904619,53
141,0.01,0.31932942566748523,0.3104837843783044,0.061884373624374704,0.9722993229618878,53
142,0.01,0.31928112475008946,0.3151311903571194,0.061409127544632805,0.9870022557825229,53
143,0.01,0.3192542614529246,0.31239221461140754,0.061219369180843884,0.9785060133252789,53
144,0.01,0.3192153276055258,0.31388618466785284,0.06112171361498191,0.9833054916953784,53
145,0.01,0.3191833141159213,0.3129937830792599,0.06105367431816079,0.9806082249198856,53
146,0.01,0.3191474575126971,0.3134591557774278,0.06099516811617505,0.9821765719846194,53
147,0.01,0.31911385797350494,0.3131560814469335,0.0609397512591452,0.9813302481929003,53
148,0.01,0.31907905804692266,0.31328927264344314,0.06088535735526164,0.9818546994625135,53
149,0.01,0.31904501715560135,0.3131752802111135,0.060831323838156606,0.9816021670019529,53
0,11.242307515336718,1.1564217753152886e-14,0.0044720597283917545,0.004472059728391725,4472059728.391754,54
1,10.680192139569881,0.0010690510500050631,0.0049310299135277855,0.004106784166388903,4.612529881996217,54
2,10.146182532591386,0.0018691353912010347,0.005434619793233034,0.003987413909627231,2.907558124904454,54
3,9.638873405961816,0.002531949382604341,0.005986614656510026,0.004006425271521267,2.364429043345348,54
4,9.156929735663724,0.003127567689973486,0.0065910280343435225,0.004115781115017191,2.1073974051699578,54
5,8.699083248880537,0.0036959000424945333,0.00725209533550531,0.004292596887522683,1.9622000736282188,54
6,8.26412908643651,0.004261441276495121,0.00797426580811462,0.004525447715314837,1.8712602827823455,54
7,7.850922632114684,0.004840425923793859,0.008762192984744907,0.0048086773623005384,1.81021115139331,54
8,7.458376500508949,0.005444448168769468,0.009620724467148864,0.005139859028978421,1.76707063212309,54
9,7.085457675483502,0.006082376012704366,0.010554892740243798,0.005518592385984532,1.7353239454774925,54
10,6.731184791709326,0.006761404042948907,0.011569909751551335,0.005945926479316766,1.7111697035199296,54
11,6.39462555212386,0.0074876489002786905,0.012671169308177528,0.006424111044509474,1.6922761038790035,54
12,6.074894274517667,0.008266489235388978,0.013864262960296917,0.006956544435252775,1.6771645816634924,54
13,5.771149560791783,0.009102755683232034,0.015155016951259658,0.007547858372174862,1.664882314613403,54
14,5.482592082752194,0.010000828854860694,0.016549559950716202,0.008204112506765296,1.654818834608157,54
15,5.208462478614584,0.01096467914228136,0.018054433481575535,0.008933085753765137,1.646599343883678,54
16,4.948039354683855,0.011997869642007226,0.0196767588930882,0.009744654392365196,1.6400210604218821,54
17,4.700637386949662,0.013103537227290256,0.02142447591225685,0.010651242159200228,1.6350146941725687,54
18,4.465605517602179,0.014284364025137108,0.023306667468642916,0.011668316367852417,1.631620940745327,54
19,4.24232524172207,0.015542550878331994,0.025333982609563894,0.012814887957120004,1.6299758519614833,54
20,4.030208979635966,0.01687980501123299,0.027519162659667414,0.014113954982702438,1.6303009804529291,54
21,3.8286985306541674,0.018297355567674645,0.02987766404825644,0.015592812948095417,1.6328951983116269,54
22,3.637263604121459,0.01979601254369506,0.03242835349925136,0.017283147537659624,1.6381255279402036,54
23,3.455400423915386,0.02137628647856243,0.035194227633548104,0.01922083164368205,1.6464144821806739,54
24,3.2826304027196165,0.02303858759206948,0.038203081463359184,0.02144537219313437,1.6582215081843708,54
25,3.1184988825836357,0.024783523230286573,0.041488023583852215,0.023998991296632056,1.6740163695996215,54
26,2.9625739384544536,0.02661231071891856,0.04508771817215868,0.02692537368741613,1.6942428881271872,54
27,2.8144452415317307,0.02852731809792296,0.049046235715583815,0.03026815908367338,1.7192725775072004,54
28,2.6737229794551443,0.030532736730544446,0.053412425904772326,0.034069296862890334,1.7493494401155143,54
29,2.540036830482387,0.032635376537682115,0.05823879245829848,0.03836740890907008,1.7845295086776043,54
30,2.4130349889582674,0.034845556048535016,0.06357994548908226,0.04319632593490601,1.8246213491477719,54
31,2.292383239510354,0.037178035773668835,0.06949081353668506,0.04858397365042132,1.869136227629906,54
32,2.177764077534836,0.039652916065635244,0.07602488428196456,0.05455178369706516,1.9172583462997992,54
33,2.068875873658094,0.04229639297264864,0.08323277686946431,0.06111478024503396,1.9678457433305856,54
34,1.9654320799751892,0.04514124331494179,0.0911614056734433,0.06828243400499695,2.0194704217034447,54
35,1.8671604759764298,0.04822690147175116,0.09985387232394143,0.07606027321862395,2.0705015100841733,54
36,1.7738024521776081,0.05159900494011696,0.10935004426230065,0.0844521012365091,2.119227771721692,54
37,1.6851123295687276,0.055308332727408184,0.11968759332978574,0.09346251711532837,2.164006532608318,54
38,1.600856713090291,0.05940914438315533,0.13090313847912974,0.10309931196983349,2.203417333110853,54
39,1.5208138774357765,0.06395704203869296,0.14303311430714294,0.11337526869351877,2.236393518959339,54
40,1.4447731835639877,0.0690066024108818,0.1561140877830751,0.12430896097370647,2.262306537764814,54
41,1.3725345243857883,0.07460912464339875,0.17018243391822602,0.13592432966055318,2.2809868730082115,54
42,1.3039077981664988,0.0808108708941554,0.18527347997386048,0.14824906947403577,2.292680154586235,54
43,1.2387124082581737,0.0876521082286335,0.20142035588594467,0.16131211714474616,2.2979522108077064,54
44,1.176776787845265,0.09516709191928241,0.2186528061280579,0.17514072063521569,2.2975673808916217,54
45,1.1179379484530019,0.10338490303208955,0.2369961468491084,0.18975763523796912,2.292367066161946,54
46,1.0620410510303517,0.11233084223665743,0.2564704524815679,0.205178916377295,2.283170386466423,54
47,1.0089389984788342,0.1220279660651791,0.27708998252080397,0.22141258200397332,2.270708850238487,54
48,0.9584920485548925,0.1324983754692235,0.29886282961982497,0.23845816465696917,2.255596180416901,54
49,0.9105674461271478,0.14376401301254157,0.3217907697789779,0.2563069580959309,2.2383262892842715,54
50,0.8650390738207904,0.15584692349139398,0.3458693011322703,0.27494266434809345,2.2192886030975747,54
51,0.8217871201297509,0.1687690961466645,0.3710878562964128,0.2943421794805649,2.1987903281411683,54
52,0.7806977641232633,0.18255207908639828,0.3974301625910824,0.3144763644673462,2.1770782594208997,54
53,0.7416628759171001,0.19721653770559375,0.4248747074918882,0.33531074887461887,2.1543563863094697,54
54,0.704579732121245,0.21278186009235317,0.45339524578875756,0.35680615913446523,2.130798394148691,54
55,0.6693507455151827,0.22926584063836708,0.48296126086849256,0.3789192511127883,2.1065556889056682,54
56,0.6358832082394236,0.24668442347767988,0.5135382651846903,0.40160288747049405,2.081762025931708,54
57,0.6040890478274523,0.2650514604865503,0.5450877936957105,0.4248062580535014,2.0565357108204663,54
58,0.5738845954360797,0.2843784236571265,0.5775669075730202,0.44847460319427807,2.03098005870301,54
59,0.5451903656642757,0.3046739990889055,0.6109269814077448,0.4725483609244421,2.005182533575742,54
60,0.5179308473810619,0.32594347497872955,0.6451114911762463,0.4969615113206013,1.9792127798181727,54
61,0.49203430501200873,0.3481878176312597,0.6800524449464568,0.5216388236930903,1.9531195823360215,54
62,0.4674325897614083,0.3714023078213337,0.7156649913721987,0.5464916088389106,1.9269266138121994,54
63,0.44406096027333786,0.3955745854658105,0.751839583408914,0.5714114138118356,1.9006266100831077,54
64,0.42185791225967095,0.4206819246169062,0.7884308417418779,0.5962608359892647,1.8741733257492872,54
65,0.4007650166466874,0.4466875350317924,0.82524193553416,0.6208602453399398,1.8474702578737159,54
66,0.380726765814353,0.4735356631341409,0.8620029043362247,0.6449687085110972,1.8203547725021942,54
67,0.36169042752363534,0.5011452444172843,0.8983410558322764,0.668257001391565,1.7925762358113142,54
68,0.34360590614745357,0.5294018325271431,0.9337419038219752,0.6902709110234855,1.7637677968825336,54
69,0.32642561084008087,0.5581474614603272,0.9675012317943518,0.71038556818515,1.7334150893797824,54
70,0.3101043302980768,0.5871678921664508,0.9986749439311903,0.7277591939958666,1.7008337091567076,54
71,0.294599113783173,0.6161761891842973,1.026046525966523,0.74131166086377,1.6651836665821473,54
72,0.27986915809401436,0.6447906990527806,1.0481549977916835,0.7497834462609675,1.6255740030547257,54
73,0.2658757001893136,0.672505029501078,1.0634570200849247,0.751969758998624,1.5813369022293982,54
74,0.2525819151798479,0.6986507863983625,1.0707139375519188,0.7472389631876032,1.5325452406224163,54
75,0.2399528194208555,0.7223669626622046,1.06963145213887,0.7363349013520758,1.4807314113547774,54
76,0.22795517844981272,0.7426151272233441,1.0615580044171544,0.7221248699450785,1.4294861032340473,54
77,0.21655741952732208,0.7582962482880224,1.0497809254058736,0.7095906853431769,1.3843941965635798,54
78,0.20572954855095596,0.7684883029284764,1.0388779006741347,0.7044091760623545,1.3518460810857957,54
79,0.19544307112340814,0.7727137098929824,1.0323492501251978,0.7096300263968152,1.336004831942446,54
80,0.18567091756723772,0.7710176090882804,1.0272527183542426,0.7198725484285979,1.3323336668911587,54
81,0.17638737168887583,0.7636559966937697,1.006442218780713,0.7143038967920978,1.3179261645794447,54
82,0.16756800310443204,0.7505622713190432,0.9419516222367712,0.6628728941357096,1.2549946329987771,54
83,0.15918960294921042,0.7310094573914158,0.8337909868179599,0.5695727628862294,1.1406021883674622,54
84,0.15123012280174988,0.703369875200059,0.7328209475638727,0.49293954867033474,1.0418713871637408,54
85,0.1436686166616624,0.6675261694515774,0.6793459387878362,0.470217997474782,1.017706825405766,54
86,0.13648518582857927,0.62827135888585,0.6627545691368104,0.48490092758740483,1.054885854278176,54
87,0.1296609265371503,0.5886884202592632,0.6925814946992251,0.5463126741704742,1.176482279699347,54
88,0.12317788021029279,0.5516416296666536,0.7001239803731001,0.5551467131111487,1.2691645131934142,54
89,0.11701898619977814,0.5224359020090354,0.48268505424398056,0.3016598022334682,0.923912488379546,54
90,0.11116803688978923,0.49223897979023207,0.45437662569666193,0.27355644842299986,0.9230813575355101,54
91,0.10560963504529976,0.46448679939651133,0.4294796769950769,0.24818447866678967,0.9246326861238732,54
