patch_id,noise_sigma,config,support_size,M,support_ratio_M,cond_A_S,cond_ATA,rank_A_S,variance_amplification_tr,pre_debias_residual,post_debias_residual,psnr
89,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5404277280871291,0.5410569887507441,26.47064495582098
89,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.520609959661687,6.576615592584849e-16,23.804787496988695
90,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5034048399893745,0.5040516539702747,39.17691609063701
90,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7201638244459695,8.785119938237984e-16,21.805998040940647
91,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.7009313350383181,0.7005530610494372,20.198219494665963
91,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.8488132999244604,1.0291399621671015e-15,19.745088180430702
92,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.7109001129911817,0.7118195614526825,38.035200271299544
92,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.686017065957514,8.666925542099149e-16,21.239019608261394
93,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6728859915680769,0.6737633701748655,35.84274720504846
93,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7124229527795914,9.221764545204321e-16,21.37552110747244
94,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5245941615167835,0.5249461856519788,33.390393572277446
94,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6109920336989837,6.357912408908582e-16,22.693189187870175
95,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5664335616746959,0.5669316436862587,26.76093432236316
95,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.47045830148446716,7.978582424100098e-16,22.000403849796516
96,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6600300301097679,0.6609457902860612,27.30820456864602
96,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5534507020055001,7.769726524467265e-16,21.94008457004053
97,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.8528658053182802,0.8534258976205051,20.794681298564125
97,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.8354386113329956,9.298620474813495e-16,19.590235607134293
98,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.0721737548208499,1.073810297735189,21.007057153065073
98,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.9438061753781078,1.2419699390572581e-15,20.77647362113546
99,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6487789019104833,0.6496604423987523,21.755372454765222
99,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7525040300921271,1.0548528280898012e-15,21.43494761098121
0,50.0,A5,3,38,0.07894736842105263,1.4469802330398391,2.093751794808027,3,5.402489676005084,0.8498322560230402,0.8487006020309391,15.727351652527464
0,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.9364728110054938,1.1493521632567172e-15,16.77304574189967
1,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.9808992986415823,0.9819388235037706,27.312729756929997
1,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.2321900465308253,1.682180952246728e-15,16.940247317076388
2,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.9150641743022668,0.9160391040531651,20.14606783001854
2,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.1417435707799826,1.1025160572995703e-15,17.31746723124179
3,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.9262378995684281,0.9270682859845094,19.97000282404162
3,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.211448981484129,1.8088754183395767e-15,17.296142314255324
4,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.8994538471178812,0.9004818375246395,23.271208456378766
4,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.9822270879564339,1.1490012671962914e-15,16.895651346496507
5,50.0,A5,2,38,0.05263157894736842,1.1168082710455467,1.2472607142757433,2,3.3153568368751065,1.0977314160872378,1.0979716210158619,16.298844415471898
5,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.2337503416407558,1.6803445311059029e-15,15.762928939179098
6,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6810749541355595,0.6816749233582441,19.13040147130745
6,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.8240634439620516,9.458809415910071e-16,18.42754434720526
7,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.9787849867396173,0.979756688031869,26.37123379052663
7,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.9059723531058435,9.424359266751729e-16,19.294415043847046
8,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.3011318060427075,1.3021877349607875,15.260342495034324
8,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.320637197482006,1.6059117669467975e-15,15.361619043666362
9,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.266933779635785,1.269120771847821,22.828569867501415
9,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.0193602062036695,1.336417556845123e-15,17.469185924854585
10,50.0,A5,6,38,0.15789473684210525,1.746655521227366,3.0508055098340416,6,12.341262021914662,1.0484023932665478,1.0424837941348626,8.912185187523662
10,50.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.9299957902109612,1.156972353828788,1.1579032636092934,11.385082404178156
11,50.0,A5,3,38,0.07894736842105263,1.669655600452283,2.7877498241216734,3,6.2700147369188075,0.5533489472452111,0.5410059104147719,18.989125280301863
11,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7287556803164131,7.415985974147879e-16,19.177497954998405
12,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.7065545831081999,0.7016460118039044,23.23713221131335
12,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7075947258996218,1.0501744994887785e-15,17.841824628535775
13,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6266280854543157,0.6223407158813423,18.9311388944325
13,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.8274132596185577,1.0124931687384091e-15,17.499766447547312
14,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.130518235430662,1.1320972329015377,30.737557726555806
14,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.2074897661212054,1.4806248493489272e-15,16.274092598829057
15,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.192561638633445,1.1944045421615055,20.874401660233378
15,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.1225269403150204,1.4333561463569997e-15,17.274119918525848
16,50.0,A5,2,38,0.05263157894736842,1.239019926381448,1.535170377970289,2,3.6031874199086555,1.0344505458045623,1.0343215997365238,18.61412123206925
16,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.1173187921514924,1.4727345125645804e-15,15.627843164105792
17,50.0,A5,3,38,0.07894736842105263,1.3305894135886516,1.7704681875541917,3,4.601814082954423,0.908725743646802,0.9093128163931137,16.908442825189958
17,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.1681361290247705,1.3423352579673383e-15,16.5341861953464
18,50.0,A5,2,38,0.05263157894736842,1.357115108903746,1.8417614188148266,2,3.5651314231797313,0.9389571796277758,0.9392561503698982,23.687588604689793
18,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.2336435163567885,1.6866124991936492e-15,17.038393090566412
19,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.9153739994507857,0.916125847394225,35.41834685375564
19,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.1344491838901505,1.6626145822706475e-15,16.35951057920057
20,50.0,A5,4,38,0.10526315789473684,1.6138190326922057,2.6044118702796064,4,7.671222030586053,1.123596992566332,1.124575631519251,16.4897646439738
20,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.0842554311399724,1.3082449038576685e-15,17.594653741007505
21,50.0,A5,2,38,0.05263157894736842,1.188227097712551,1.4118836357383924,2,3.1191014608058394,1.0153460199787943,1.0160677778034162,21.16661745993962
21,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.0739790269949085,1.2438155582375656e-15,17.55429038995045
22,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.025934069840057,1.027560011314309,30.441951258831807
22,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.994306764247853,1.6769856719100001e-15,17.9720771254239
23,50.0,A5,4,38,0.10526315789473684,1.388089786210791,1.9267932545827196,4,6.880022463792674,1.2025820341491085,1.2034681620940935,16.517125629128987
23,50.0,A5A6,3,37,0.08108108108108109,1.2831764936638832,1.6465419138915376,3,4.817502483775714,1.1448117957317587,1.145415396566796,13.19374878538589
24,50.0,A5,3,38,0.07894736842105263,1.4531601239264789,2.1116743457700196,3,4.481817924118804,0.8828966366303989,0.8837410676003687,13.961122776792541
24,50.0,A5A6,2,37,0.05405405405405406,1.1180553253865544,1.2500477106252341,2,3.5687611362601945,1.113070058054887,1.1129380090766021,14.729850960742608
25,50.0,A5,2,38,0.05263157894736842,1.2566178268759491,1.5790883628224328,2,3.3906055166697078,0.9067483209947946,0.9075950984504296,16.96827188162097
25,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.4647916924337046,1.728010986969913e-15,15.512037698752312
26,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.111487283910076,1.1126749225835049,26.693840423229553
26,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.1035048623733346,1.3701855884699817e-15,17.06924816753159
27,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.3652228142367107,1.3675444096156497,23.553804289565456
27,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.3172897969006192,1.5868804345232718e-15,15.79544595155651
28,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.144706313999254,1.1458679572267327,26.898159806602653
28,50.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.042345513992037,1.1126584833183992,1.1140101659501964,19.61287821941189
29,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.957728123647991,0.9589701705340932,31.410228400111755
29,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.9783408947957387,1.326854822382057e-15,18.491507878673858
30,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.3473914488821874,1.3495642012943598,22.454729640178837
30,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.3379765184423416,1.512541598860083e-15,15.757219008159165
31,50.0,A5,3,38,0.07894736842105263,1.5923329281501257,2.5355241540711533,3,4.871538943311618,1.3838234287138766,1.3858924415563927,17.683285167339417
31,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.1224437751511926,1.645130349703033e-15,16.106667783494128
32,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.040482816563417,1.0419532429149545,25.493692315870664
32,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.0780149484169903,2.025434522862598e-15,17.170910702736414
33,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.158768064799774,1.1606172659288485,34.4092045483782
33,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.9919268108230007,1.3303745776926701e-15,18.222090721929625
34,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.1839703752781559,1.1854345347387931,26.82603109660224
34,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.321172764966586,1.6041615580914983e-15,16.14088342263186
35,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.954397713082894,0.9554944559000348,27.011161947066846
35,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.2434621692980532,1.906470768118847e-15,17.17527520744682
36,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.3571000186038522,1.3590267936314788,24.580015132065775
36,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.0425635085803182,1.308298958170437e-15,17.077614806980822
37,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.170690665384057,1.1726258813647117,19.04919962726656
37,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.9890492131205004,1.8845868501491948e-15,17.352121570579907
38,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.1918330316864498,1.193259337974625,26.375170278549945
38,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.1387455159472357,1.6893695216694324e-15,15.77251318029369
39,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.410802570961968,1.4127147778973723,21.101256686480593
39,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.1505311384820203,1.2931743954467732e-15,16.155988744095037
40,50.0,A5,3,38,0.07894736842105263,1.2831106512216117,1.6463729432783485,3,5.539280200443416,1.166420260823603,1.167089828019397,16.786739688249032
40,50.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.3129619115168056,1.345245615607096,1.3464910088502073,16.025806403624145
41,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5246954986778498,0.5176322207584731,22.859234816025122
41,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.47844135690676076,6.531550644946431e-16,21.485335211316464
42,50.0,A5,3,38,0.07894736842105263,1.2845366006451968,1.6500342783971178,3,5.150992044750766,0.8409113154357134,0.8336816154649145,21.275293190767197
42,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.9188975339017523,1.2110618829313938e-15,17.527209592408674
43,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.0736469056170257,1.0751049690753969,17.202976983208718
43,50.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.4289395850623197,1.1719018607442022,1.1732586668064902,19.183424557296945
44,50.0,A5,2,38,0.05263157894736842,1.2547419076086574,1.5743772547094126,2,3.641458281422409,0.9707709003169036,0.9717760964481796,16.971984518167112
44,50.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.7992051850387094,1.006175231758081,1.0068748110554753,17.13847089605517
45,50.0,A5,2,38,0.05263157894736842,1.1125117204074222,1.2376823280438822,2,3.683878531318386,0.6518124711968089,0.6429474686021879,21.241826981856477
45,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6273128578608569,9.029253397952903e-16,19.203864361512192
46,50.0,A5,4,38,0.10526315789473684,1.8290070862996144,3.345266921734205,4,7.637127486222367,1.0265991028130088,1.0271094221972819,12.764217388784395
46,50.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.9299957902109612,1.1204198083679966,1.1211109060938227,19.85341959793155
47,50.0,A5,2,38,0.05263157894736842,1.1168082710455467,1.2472607142757433,2,3.3153568368751065,1.0322648379615451,1.0331036319416376,20.277323110156082
47,50.0,A5A6,2,37,0.05405405405405406,1.6027327029381817,2.56875211706753,2,4.671210387344553,1.1891133320848206,1.183339492581354,19.03507460079632
48,50.0,A5,4,38,0.10526315789473684,1.6055251173417255,2.5777109024151614,4,6.111576125979892,1.1322382636812878,1.1331149522766182,16.607493155988195
48,50.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.882067717151351,1.1810402570459895,1.1782593498865361,16.900749569985503
49,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.1934520019823807,1.1945439886556246,19.20242519449074
49,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.8328592585251412,1.1801781639730066e-15,17.43648050286322
50,50.0,A5,2,38,0.05263157894736842,1.2295546369279597,1.511804605191047,2,3.7614075458065575,0.9252866184078443,0.9250783309132323,15.338764640354924
50,50.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.9299957902109612,0.7463843782587168,0.7419459854202141,17.76010378162117
51,50.0,A5,5,38,0.13157894736842105,2.0557924854137974,4.226282743083838,5,9.943489999082047,0.8339071119640763,0.8171031581524243,17.5206136143995
51,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.8893072123861591,1.1520569643153772e-15,18.86848045705691
52,50.0,A5,2,38,0.05263157894736842,1.0717276124541906,1.1486000752967598,2,3.3568593176398953,0.9018112318868473,0.9011141740305362,20.759020793400094
52,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.0013708245688635,1.393250803055011e-15,17.358908776927592
53,50.0,A5,4,38,0.10526315789473684,1.6453688035188265,2.707238499592975,4,7.809846270863587,0.8748116033192418,0.8660126720014304,18.73660728563302
53,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7972413002834082,8.389707452230834e-16,18.261826163232996
54,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.7994477173208283,0.7978414850350174,24.588672467908935
54,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7920403301525009,8.657505265294377e-16,17.3763889338442
55,50.0,A5,4,38,0.10526315789473684,1.7359495527024975,3.013520849528001,4,5.742081807810514,1.0899090515473941,1.091124334406367,17.458010131226345
55,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.1338193656838007,1.792291748504584e-15,16.78132224677455
56,50.0,A5,3,38,0.07894736842105263,1.6327832244383473,2.6659810580072865,3,5.759660064620771,0.8531842689499008,0.8523411171921977,19.79502005449686
56,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.0356624772334624,2.0223899999032617e-15,15.10952994635266
57,50.0,A5,2,38,0.05263157894736842,1.239019926381448,1.535170377970289,2,3.6031874199086555,1.0929558761840725,1.093794102389386,27.250677869728477
57,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.9103942351883547,1.1576520858193354e-15,18.017696815696056
58,50.0,A5,2,38,0.05263157894736842,1.239019926381448,1.535170377970289,2,3.6031874199086555,0.9631775611391505,0.9640706696352848,15.860557707294905
58,50.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.9299957902109612,0.9567101821620742,0.9572326844510898,15.17538844518512
59,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.8265640765315228,0.827547452959354,24.633411566162366
59,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.8732670552688778,8.387544973135691e-16,18.258849114360572
60,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.089729241470004,1.0909940938221285,24.881244760544586
60,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.2228872071950774,1.6971022389526792e-15,16.205698845191968
61,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.3642784026234205,1.3661999813589867,24.088429920563563
61,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.99684249709645,1.6505672815979281e-15,17.70312920776794
62,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.0061889910035544,1.0072546127898354,32.43417308070044
62,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.0489687074384801,1.4008361993460574e-15,17.538764269213246
63,50.0,A5,2,38,0.05263157894736842,1.1617371102711822,1.349633113381237,2,3.6393675178399834,1.1478751065050008,1.14779719978431,14.747806937903835
63,50.0,A5A6,2,37,0.05405405405405406,1.3646155974888787,1.8621757289099294,2,3.6312824694968535,1.2417727201251116,1.2414230534020385,16.37090975660857
64,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.048455578424829,1.0496326157809572,31.43890301140219
64,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.0652299113386097,1.4136538234904296e-15,17.76035652602595
65,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.0416124908303188,1.043400386336029,35.62294352188638
65,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.858016759674909,9.999353002834425e-16,18.548385682297916
66,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.0710452072895111,1.0723436607742702,19.814199670095633
66,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.271710632729796,1.5432576225897124e-15,17.52488385197674
67,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.1585877554291228,1.1599950186489467,18.620948357138534
67,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.1404521771581952,1.4903316706282459e-15,15.317447313654593
68,50.0,A5,2,38,0.05263157894736842,1.3672838417181425,1.8694651038235226,2,3.2251321717432457,1.046330164285703,1.0477960447190044,17.627681253717032
68,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.031867023112428,1.2887816320952163e-15,16.488165884496343
69,50.0,A5,3,38,0.07894736842105263,1.1744758450631076,1.3793935106367008,3,5.18599353131623,1.130436908481947,1.1318850463424415,14.959128294873842
69,50.0,A5A6,2,37,0.05405405405405406,1.2016410078573327,1.4439411117643863,2,3.124039324733223,1.0508980475085794,1.051471742250206,15.948928731236357
70,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.1878302803705918,1.1893894885176028,21.049887709312294
70,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.1487829826199647,1.4795798118169771e-15,16.82983264516961
71,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.1364921470443152,1.1384658321898082,16.899799202932822
71,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.0324476745241113,1.4406596481279178e-15,16.996257434530726
72,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.014231091934333,1.015244295074116,22.143507909205233
72,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.2166490969268042,1.849700916728204e-15,17.002234543116707
73,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.0724353655176577,1.0737028601357612,21.705512627256716
73,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.123753751222312,1.4808880255724612e-15,17.970057189289
74,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.2156513217203135,1.2171900866557246,29.85504670936935
74,50.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.3038718744331181,1.0842106067376562,1.0849522271144327,18.80135635159852
75,50.0,A5,6,38,0.15789473684210525,1.8004655561175815,3.241676218765792,6,10.057149645500342,1.32813415791539,1.3295111790409562,10.138458205119697
75,50.0,A5A6,5,37,0.13513513513513514,1.6691357048411242,2.7860140011754764,5,8.680695872707588,1.2728710732848527,1.2719208620506852,11.871515530955142
76,50.0,A5,2,38,0.05263157894736842,1.357115108903746,1.8417614188148266,2,3.5651314231797313,1.223762744680626,1.2249819497111742,14.883644063275625
76,50.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.6007584559524684,1.4606066611973803,1.4621766503720102,13.712571672117598
77,50.0,A5,3,38,0.07894736842105263,1.2602034377336877,1.5881127044758045,3,4.811363604346957,1.11980966386823,1.1178030970315354,17.0812362834717
77,50.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.0461934577764258,1.3084552201971107,1.310207739281827,18.127984651501613
78,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.1173564792352244,1.1187340305512496,26.378913676482767
78,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.8645770059641812,1.3906738334960468e-15,18.13226168043102
79,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.799388346705171,0.8001416624585637,27.27211267062236
79,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.0467650542865432,1.269747672186429e-15,17.036530339582338
80,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.9777171347703446,0.9788139528588893,26.267996922959593
80,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.958197315647225,1.193975022394091e-15,17.89199274388814
81,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.9344569384806231,0.9358580779621551,27.294369378141027
81,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7602868985899477,1.1566118360847661e-15,18.83590917180752
82,50.0,A5,4,38,0.10526315789473684,1.3751837241926455,1.891130275284354,4,6.638619100190689,1.2396400506354321,1.2408690542013303,15.950054048112603
82,50.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,3.3567542878546486,1.1223928857267904,1.121854276546721,18.985871215676728
83,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.3276348212085693,1.3297145209483563,20.122086322210638
