iteration,sigma,mu,objective,fidelity_term,sparsity_term,absolute_residual,relative_residual,normalized_rmse,gradient_fidelity_norm,gradient_sparsity_norm,gradient_total_norm,active_count,patch_id
65,0.14961460980000843,0.2,-6.187381986165971,0.08684185429607247,-6.274223840462044,0.41675377453856965,0.19227730226259765,0.06760638956725618,0.44545197398029973,0.47569927071424456,0.1271602234346752,64,59
66,0.142133879310008,0.2,-6.187943655776423,0.08814092747743327,-6.276084583253857,0.41985932757873384,0.19371010838716682,0.06811017679482857,0.45403666430127093,0.48268110316189083,0.11615858121800066,64,59
67,0.1350271853445076,0.2,-6.188169030108129,0.08959415677111639,-6.277763186879245,0.42330640621449706,0.19530048385888374,0.06866936678987157,0.4629102463117993,0.490237945639786,0.10584497575676617,64,59
68,0.12827582607728222,0.2,-6.188117276870423,0.09118655444096542,-6.279303831311388,0.42705164662126155,0.19702842195023004,0.06927692501113326,0.47197365516195183,0.49811687066361987,0.09620265782344856,64,59
69,0.1218620347734181,0.2,-6.187842321104457,0.09289353530806763,-6.280735856412524,0.4310302432731783,0.19886402339587636,0.06992233861411329,0.4811154079646338,0.5061186510952428,0.08722151444065745,64,59
70,0.1157689330347472,0.2,-6.187392540742396,0.09468608836112713,-6.282078629103522,0.43516913576476707,0.20077358038433732,0.07059375563600626,0.49022451781053117,0.5140862125195382,0.07889022230193757,64,59
71,0.10998048638300983,0.2,-6.1868105426208695,0.09653417519810702,-6.283344717818976,0.43939543738665976,0.2027234652421417,0.07127935229123694,0.49919871586053105,0.5218970737433754,0.07119321728126615,64,59
72,0.10448146206385933,0.2,-6.186133140229496,0.0984088992664999,-6.284542039495996,0.4436415202987653,0.20468247657545693,0.07196815789547775,0.5079491252878883,0.529458347756061,0.06411024125306197,64,59
73,0.09925738896066635,0.2,-6.185391539535755,0.10028387724643043,-6.285675416782185,0.44784791446746836,0.20662317675005484,0.07265052513536091,0.5164024557599068,0.5367024071590165,0.05761680389007799,64,59
74,0.09429451951263303,0.2,-6.184611688496417,0.10213603535922176,-6.286747723855639,0.45196467861818973,0.20852252440642222,0.07331835246635111,0.5245014638782803,0.5435827479614613,0.051684931966775136,64,59
75,0.08957979353700136,0.2,-6.183814736572733,0.10394597108374831,-6.287760707656481,0.4559516884139115,0.21036200741641947,0.07396513086147537,0.5322042414567058,0.550070194412861,0.046284035199221966,64,59
76,0.08510080386015129,0.2,-6.183017556044335,0.10569800217604933,-6.2887155582203835,0.4597782121328703,0.21212744711409195,0.07458587497715544,0.5394827894479077,0.5561494909409443,0.041381765145802094,64,59
77,0.08084576366714372,0.2,-6.18223328548249,0.10738000057268636,-6.289613286055176,0.4634220550916548,0.21380860355894812,0.07517698436030677,0.546321219043014,0.5618163408199418,0.0369448179504123,64,59
78,0.07680347548378652,0.2,-6.181471865432775,0.10898309153282873,-6.290454956965604,0.4668684858347771,0.21539868011303845,0.07573606925328483,0.5527138271038631,0.5670748621412492,0.0329396323819813,64,59
79,0.0729633017095972,0.2,-6.180740545174545,0.1105012767027542,-6.291241821877299,0.47010908670808355,0.21689379313107668,0.07626176413227019,0.5586632055932781,0.5719354868111345,0.029332994317617496,64,59
80,0.06931513662411733,0.2,-6.180044347277936,0.1119310294127784,-6.291975376690714,0.473140633242968,0.2182924549429739,0.07675354591938319,0.56417849186232,0.5764131652443325,0.02609249171380915,64,59
81,0.06584937979291146,0.2,-6.179386482489856,0.11327088547962384,-6.29265736796948,0.47596404376722373,0.21959508923677193,0.0772115635870635,0.5692737984801367,0.5805260870498125,0.02318696349696292,64,59
82,0.06255691080326588,0.2,-6.178768712871213,0.11452107197668429,-6.2932897848478975,0.4785834764734033,0.2208036144739105,0.07763649168321635,0.5739668879956705,0.5842940959178807,0.020586521149796293,64,59
83,0.05942906526310258,0.2,-6.178191662419591,0.11568311589043676,-6.293874778310028,0.48100543841091187,0.22192103280573594,0.0780293857906436,0.5782779481773334,0.5877395789373601,0.018263755754652923,64,59
84,0.05645761199994745,0.2,-6.177655083013601,0.11675970674016521,-6.294414789753766,0.483238464404822,0.22295128193657268,0.07839163044079764,0.5822290284979901,0.5908787243935526,0.016189201926695655,64,59
85,0.05363473139995007,0.1,-6.177120056086708,0.11725531042167109,-6.294375366508379,0.4842629666238604,0.22342395557475836,0.07855782664672167,0.5840334588692101,0.6241598812773964,0.04223267666819293,64,59
86,0.050952994829952566,0.05,-6.176656226766721,0.11842685314813593,-6.295083079914857,0.48667618217483366,0.22453733859434355,0.07894930190289541,0.5879477884938231,0.6144324982585734,0.029287693889397982,64,59
87,0.04840534508845493,0.05,-6.176217242126785,0.11920335885404269,-6.295420600980828,0.4882691037820081,0.2252722633582102,0.07920770790976114,0.5905183422702067,0.6242505373769666,0.03580941304949822,64,59
88,0.04598507783403218,0.05,-6.175830771493382,0.1201987041700603,-6.296029475663443,0.4903033839778394,0.226210817324599,0.07953771173410706,0.5938457943608417,0.61198715698402,0.021468620139551736,64,59
89,0.04368582394233057,0.05,-6.1754627108925115,0.12073496032414342,-6.296197671216655,0.49139588993833355,0.226714865785881,0.07971493960361226,0.595597229491854,0.6304441893621662,0.036624859274208096,64,59
90,0.041501532745214044,0.025,-6.175122310552364,0.12125305733046671,-6.296375367882831,0.49244909854819857,0.22720078366496632,0.0798857926010517,0.5973450693628398,0.6479686636774797,0.05181316725857496,64,59
91,0.03942645610795334,0.025,-6.174833727781376,0.1220091043555559,-6.296842832136932,0.49398199229436673,0.22790801343029898,0.08013446080299756,0.5997920128891886,0.6366724596040204,0.038354139565404996,64,59
92,0.03745513330255567,0.025,-6.174561983432011,0.12256160070298004,-6.297123584134991,0.49509918340263914,0.22842345085530666,0.08031569313225617,0.6016002766901541,0.6397501349187164,0.03951537376502377,64,59
93,0.03558237663742789,0.025,-6.174319598597914,0.12313496722603519,-6.29745456582395,0.49625591628923715,0.22895713163389048,0.08050333998498879,0.6034631537286708,0.633563571742017,0.03170683671138602,64,59
94,0.03380325780555649,0.025,-6.174096082497934,0.12358842412459262,-6.297684506622527,0.4971688327411376,0.22937832305022957,0.08065143458918973,0.6049446428252472,0.6361228885932679,0.03266686237836856,64,59
95,0.03211309491527867,0.0125,-6.173878699404383,0.12382374983053625,-6.297702449234919,0.49764193921038496,0.2295965997429616,0.08072818259297719,0.6057099665046967,0.6670076338234248,0.06208500721762132,64,59
96,0.030507440169514732,0.0125,-6.173701928164141,0.12428783274448613,-6.297989760908628,0.4985736309603349,0.2300264535011406,0.08087932295270989,0.6072051292623462,0.6568107786977874,0.0505296310244669,64,59
97,0.028982068161038994,0.0125,-6.173537523067466,0.12466414743964582,-6.298201670507112,0.49932784308437245,0.2303744236489917,0.0810016723153053,0.6084156936043579,0.6539709083593265,0.046522551595066436,64,59
98,0.027532964752987044,0.0125,-6.173388916216873,0.12501037226014852,-6.298399288477022,0.5000207440899798,0.2306941067430218,0.08111407570113785,0.6095307386901492,0.6495095116423008,0.04103803764240705,64,59
99,0.02615631651533769,0.0125,-6.173253678227049,0.12531469139595675,-6.2985683696230055,0.5006289871670572,0.2309747312871182,0.0812127457574943,0.6105108249154603,0.6466145770610834,0.03723510934017326,64,59
100,0.024848500689570806,0.0125,-6.173131233529161,0.1255899013859862,-6.298721134915147,0.5011784141121527,0.23122821988697626,0.08130187457733523,0.611398157630713,0.6433407238796791,0.03317601875543666,64,59
101,0.023606075655092266,0.0125,-6.173020164148884,0.1258336828760426,-6.298853847024927,0.501664594875984,0.23145252865486915,0.0813807435117704,0.6121846172786708,0.6411294266061679,0.03026156116460956,64,59
102,0.02242577187233765,0.00625,-6.172911353611371,0.12594422034102723,-6.298855573952398,0.5018848878797353,0.23155416503360504,0.08141647975590409,0.6125419011381756,0.6743648565922724,0.062474521552566095,64,59
103,0.021304483278720768,0.00625,-6.172823706909976,0.12618079775589355,-6.29900450466587,0.5023560445657911,0.23177154215667514,0.08149291146309132,0.6132979696738226,0.6620925857618767,0.04958828853687631,64,59
104,0.02023925911478473,0.00625,-6.1727419275290565,0.12636768191775127,-6.299109609446808,0.5027279222755611,0.23194311503057494,0.08155323799365706,0.6138955384638148,0.6591452192029583,0.046086412343185806,64,59
105,0.019227296159045493,0.00625,-6.1726682752215885,0.12654113950586868,-6.299209414727457,0.5030728366864359,0.23210224787228206,0.08160919049955764,0.6144507548555719,0.6538168556914297,0.04030278215570501,64,59
106,0.01826593135109322,0.00625,-6.172601282088144,0.12669214575992044,-6.299293427848065,0.5033729149644832,0.23224069470898903,0.08165786962427296,0.6149345241894756,0.6506518118957786,0.03672723646823097,64,59
107,0.01735263478353856,0.00625,-6.172540760019773,0.126829241473962,-6.299370001493735,0.5036451954977075,0.23236631652595985,0.08170203935931884,0.6153743117449652,0.6467369589126317,0.032485824360728034,64,59
108,0.01648500304436163,0.00625,-6.172485893543757,0.1269496802674344,-6.299435573811191,0.5038842729584531,0.23247661947218956,0.08174082284476132,0.6157611647674747,0.6443879964887907,0.029832880299882285,64,59
109,0.015660752892143547,0.003125,-6.172432299691355,0.12700466364855997,-6.2994369633399145,0.5039933802116056,0.2325269581843384,0.08175852237842339,0.6159381045019089,0.677468014327334,0.06212557239431637,64,59
110,0.014877715247536368,0.003125,-6.172389227397629,0.12712301849538388,-6.299512245893013,0.5042281596566853,0.2326352781590684,0.08179660863365652,0.616314881630633,0.6637557059008289,0.048188362467981305,64,59
111,0.014133829485159548,0.003125,-6.172348905084586,0.12721429908189727,-6.299563204166484,0.5044091574939877,0.23271878496332088,0.08182597036004531,0.6166059631939994,0.6611969778776596,0.0453758963807827,64,59
112,0.013427138010901571,0.003125,-6.172312705172333,0.12730013040782337,-6.299612835580156,0.5045792909104047,0.23279727925979024,0.0818535696446383,0.6168799026616625,0.6552740198563209,0.03928784017170274,64,59
113,0.012755781110356492,0.003125,-6.172279761741946,0.1273740507407238,-6.29965381248267,0.5047257685926563,0.2328648595321374,0.0818773314624171,0.6171161649093656,0.6522488032681428,0.036095646552454994,64,59
114,0.012117992054838668,0.003125,-6.172250056451704,0.12744170869589905,-6.299691765147603,0.5048597997383018,0.23292669735743943,0.0818990741853395,0.6173326970653579,0.6478588185445455,0.03161482336444726,64,59
115,0.011512092452096733,0.003125,-6.172223117002299,0.1275005022384396,-6.299723619240739,0.5049762414974384,0.23298041998380864,0.0819179635329856,0.6175212019337044,0.6457649013412495,0.029405674697325627,64,59
116,0.010936487829491895,0.0015625,-6.172196876976391,0.12752770360811758,-6.299724580584508,0.5050301052573353,0.23300527105673335,0.08192670138866352,0.6176085595821559,0.6785695127469916,0.06153376304081054,64,59
117,0.0103896634380173,0.0015625,-6.1721758113826795,0.12758648595263336,-6.299762297335313,0.505146485591325,0.23305896534343956,0.08194558077183502,0.617795345735163,0.6635841003290012,0.046528456342083045,64,59
118,0.01,0.0015625,-6.172161515806958,0.12763063786514287,-6.299792153672101,0.5052338822073256,0.2330992874390704,0.08195975837508464,0.6179359898194806,0.6446974438344129,0.027968648667987938,64,59
119,0.01,0.0015625,-6.172161858897677,0.1276564269127133,-6.299818285810391,0.5052849234099773,0.2331228362713779,0.08196803835151503,0.6180188338068431,0.6028135306338035,0.01711097472664706,64,59
120,0.01,0.0015625,-6.172162035553789,0.1276416962874385,-6.299803731841227,0.5052557694622368,0.23310938554156013,0.081963308956681,0.6179740995616777,0.6264860139002589,0.011678674045403604,64,59
121,0.01,0.0015625,-6.172162158943302,0.12764986554566773,-6.29981202448897,0.5052719377635527,0.23311684509573605,0.08196593180149774,0.6180015119118873,0.6131098550013994,0.0092932139259126,64,59
122,0.01,0.0015625,-6.17216226520034,0.1276450933386054,-6.299807358538946,0.5052624928462539,0.23311248750300562,0.08196439963359106,0.6179881219215023,0.6206715864891287,0.00838509655639441,64,59
123,0.01,0.0015625,-6.172162365867419,0.12764763527291217,-6.299810001140331,0.5052675237394784,0.23311480860154454,0.08196521575223949,0.6179978051487174,0.6164003305021263,0.008068865603548105,64,59
124,0.01,0.0015625,-6.172162464630982,0.12764604389165987,-6.299808508522641,0.5052643741481481,0.2331133554775149,0.0819647048210579,0.6179944382663145,0.6188164844456415,0.007960477618221206,64,59
125,0.01,0.0015625,-6.172162562668714,0.12764678874065036,-6.2998093514093645,0.5052658483227426,0.23311403561607974,0.08196494396375562,0.6179984500515365,0.6174532355755848,0.007920791673256917,64,59
126,0.01,0.0015625,-6.172162660356967,0.12764621352932373,-6.29980887388629,0.5052647098884381,0.23311351037770098,0.08196475928532487,0.6179982874213117,0.6182259299996872,0.00790331796205719,64,59
127,0.01,0.0015625,-6.172162757816157,0.12764638463169936,-6.299809142447856,0.5052650485274028,0.23311366661524593,0.081964814219819,0.618000484009433,0.6177914810986802,0.007892975076476474,64,59
128,0.01,0.0015625,-6.172162855084953,0.12764613421882007,-6.299808989303774,0.5052645529201907,0.23311343795740633,0.08196473382171271,0.6180013448314102,0.6180392576434564,0.007884918744530072,64,59
129,0.01,0.0015625,-6.172162952175915,0.1276461223009148,-6.29980907447683,0.5052645293327344,0.2331134270748835,0.08196472999532203,0.6180029595293404,0.6179014654705287,0.007877597904224078,64,59
130,0.01,0.0015625,-6.172163049093262,0.1276459758643748,-6.299809024957637,0.5052642395111191,0.2331132933601538,0.08196468298004772,0.6180041463362167,0.6179815805934139,0.007870516434195863,64,59
131,0.01,0.0015625,-6.172163145838548,0.1276459057228855,-6.299809051561433,0.5052641006896997,0.23311322931224435,0.0819646604602398,0.6180055735864166,0.6179385403599178,0.007863515692752374,64,59
132,0.01,0.0015625,-6.172163242412475,0.1276457927310346,-6.29980903514351,0.5052638770603626,0.23311312613658455,0.08196462418277091,0.618006863311603,0.6179651016934696,0.00785654495415667,64,59
133,0.01,0.0015625,-6.172163338815475,0.1276457042256589,-6.299809043041133,0.5052637018936922,0.23311304532010038,0.08196459576698471,0.6180082292689852,0.6179523245686972,0.007849587996605971,64,59
134,0.01,0.0015625,-6.172163435047887,0.1276456021494348,-6.299809037197321,0.505263499868009,0.23311295211169838,0.08196456299409127,0.6180095505707023,0.617961778628623,0.007842639629919379,64,59
135,0.01,0.0015625,-6.17216353111003,0.12764550801087915,-6.299809039120909,0.5052633135522094,0.23311286615135082,0.0819645327696775,0.6180108955849054,0.6179586664216028,0.00783569819095628,64,59
136,0.01,0.0015625,-6.172163627002209,0.1276454096534294,-6.299809036655638,0.5052631188864459,0.23311277633858812,0.08196450119072068,0.6180122256471462,0.6179626545776589,0.007828763144259388,64,59
137,0.01,0.0015625,-6.172163722724724,0.12764531394723325,-6.299809036671957,0.5052629294678825,0.2331126889467213,0.08196447046297214,0.618013562624778,0.6179626279797943,0.007821834314927011,64,59
138,0.01,0.0015625,-6.172163818277877,0.12764521700894987,-6.299809035286827,0.5052627376107403,0.23311260042976958,0.08196443933963388,0.6180148941515788,0.6179648686567616,0.007814911643342378,64,59
139,0.01,0.0015625,-6.172163913661967,0.12764512103290399,-6.299809034694871,0.5052625476579558,0.23311251279142964,0.08196440852522323,0.6180162272220713,0.6179658261273691,0.007807995106752919,64,59
140,0.01,0.0015625,-6.172164008877294,0.12764502477842857,-6.299809033655722,0.5052623571540404,0.233112424898815,0.08196437762140735,0.6180175578813114,0.6179675070645183,0.007801084694196292,64,59
141,0.01,0.0015625,-6.172164103924157,0.12764492894626336,-6.29980903287042,0.5052621674858773,0.23311233739179055,0.08196434685316838,0.6180188883668412,0.6179687773277139,0.007794180398483458,64,59
142,0.01,0.0015625,-6.172164198802852,0.12764483313989067,-6.299809031942742,0.5052619778686908,0.23311224990828514,0.08196431609319892,0.6180202174140248,0.617970277920005,0.007787282213635076,64,59
143,0.01,0.0015625,-6.172164293513677,0.12764473758295183,-6.299809031096629,0.5052617887451055,0.2331121626525121,0.08196428541330214,0.6180215457388986,0.6179716465544828,0.007780390134061884,64,59
144,0.01,0.0015625,-6.172164388056933,0.12764464214858046,-6.299809030205513,0.5052615998640317,0.23311207550862637,0.08196425477274594,0.6180228729373183,0.6179730879938995,0.007773504154302584,64,59
145,0.01,0.0015625,-6.172164482432912,0.1276445469080157,-6.299809029340928,0.5052614113664642,0.23311198854167853,0.08196422419440265,0.6180241992386662,0.6179744865088794,0.007766624268940138,64,59
146,0.01,0.0015625,-6.1721645766419115,0.12764445182052903,-6.29980902846244,0.5052612231717947,0.23311190171447846,0.0819641936651959,0.6180255245140288,0.6179759075104267,0.0077597504725747885,64,59
147,0.01,0.0015625,-6.172164670684225,0.12764435690867673,-6.299809027592902,0.505261035324666,0.23311181504762302,0.08196416319236774,0.6180268488371302,0.6179773140296179,0.007752882759815625,64,59
148,0.01,0.0015625,-6.172164764560152,0.12764426215924732,-6.299809026719399,0.5052608477989311,0.2331117285290487,0.08196413277167652,0.6180281721670907,0.6179787269625332,0.0077460211252777895,64,59
149,0.01,0.0015625,-6.172164858269982,0.12764416757924613,-6.299809025849228,0.5052606606084549,0.23311164216515237,0.08196410240537144,0.6180294945278468,0.6179801344999034,0.007739165563581571,64,59
0,1.5141843096367231,0.2,-6.382314236824129,7.7130033617339975e-31,-6.382314236824129,1.2420147633368934e-15,1.4515621989827854e-15,2.0148139997389858e-16,1.2381294145696734e-15,0.038239343300458944,0.03823934330045876,64,60
1,1.438475094154887,0.2,-6.380737669832136,2.5778393602829555e-05,-6.380763448225739,0.00718030550921471,0.008391736042107571,0.001164799363857854,0.00866596320696408,0.041882750999540405,0.03556298323840798,64,60
2,1.3665513394471425,0.2,-6.378969908803904,8.432353417164633e-05,-6.379054232338075,0.012986418611121877,0.015177431792699122,0.0021066752824951745,0.015132375338253552,0.04588682656039503,0.03490398855899697,64,60
3,1.2982237724747854,0.2,-6.37702168832299,0.00016359851989212405,-6.377185286842882,0.018088588662033535,0.02114041822193253,0.002934356559004879,0.020445238165568272,0.05027020358161614,0.035362603291562066,64,60
4,1.2333125838510461,0.2,-6.374892041701181,0.00026135891143726496,-6.375153400612619,0.022863023047587777,0.026720374821622553,0.003708872090125067,0.025170567017408035,0.055054470472189095,0.036524383430450336,64,60
5,1.1716469546584938,0.2,-6.372575401588736,0.0003791520897758326,-6.372954553678512,0.027537323391202444,0.03218330319072993,0.00446714373465825,0.029636399652908464,0.06026310153361311,0.038185509027879885,64,60
6,1.113064606925569,0.2,-6.370064324856283,0.0005203400397369699,-6.37058466489602,0.032259573454618704,0.037702271151934266,0.005233193850880469,0.03404691372665082,0.0659207012558864,0.04023867567659752,64,60
7,1.0574113765792905,0.2,-6.36735073486478,0.0006894268881524883,-6.3680401617529325,0.03713292038481456,0.04339782839909261,0.00602375511556008,0.038538409270067825,0.07205239365605295,0.04262351413287224,64,60
8,1.004540807750326,0.2,-6.364426610109538,0.0008918509356710804,-6.365318461045209,0.04223389481615638,0.04935941748891978,0.006851242436964033,0.04320817092975208,0.07868326507346823,0.045303410031708326,64,60
9,0.9543137673628096,0.2,-6.36128444888907,0.0011339569909597801,-6.36241840588003,0.047622620485642746,0.05565730597898831,0.007725409173151932,0.04813014093653738,0.08583780695207556,0.048253791256857935,64,60
10,0.906598078994669,0.2,-6.357917637385879,0.0014230429587223559,-6.3593406803446015,0.05334871992320633,0.06234948850091968,0.008654305161449556,0.0533638391429993,0.09353932538409471,0.051455723036769825,64,60
11,0.8612681750449356,0.2,-6.354320771872847,0.0017674363614127477,-6.35608820823426,0.05945479562512595,0.06948575526253276,0.009644841439346975,0.05895963021406021,0.10180929555020142,0.054892084151243914,64,60
12,0.8182047662926888,0.2,-6.35048995261936,0.00217657916882082,-6.352666531788181,0.06597846874277728,0.07711007469546872,0.010703120963484927,0.0649619051813004,0.1106666460781278,0.05854503940283857,64,60
13,0.7772945279780543,0.2,-6.3464230504852095,0.002661107642288599,-6.349084158127498,0.07295351454575165,0.08526192048880639,0.011834622806095589,0.07141100853185024,0.1201269631579162,0.06239417480765255,64,60
14,0.7384298015791516,0.2,-6.342119937514438,0.00323291639777877,-6.345352853912217,0.08041040228451503,0.09397690253504727,0.013044289732290344,0.0783443700169476,0.1302016084477065,0.06641497568684812,64,60
15,0.701508311500194,0.2,-6.337582666453601,0.0039051957492944813,-6.341487862202896,0.08837641935827091,0.10328691204705097,0.014336548342746941,0.0857971020286344,0.1408967493285432,0.07057748904883261,64,60
16,0.6664328959251843,0.2,-6.332815579774338,0.004692429906447786,-6.337508009680786,0.0968754861298542,0.11321990512928745,0.015715279032718424,0.09380221186091539,0.15221230553925744,0.074845102266212,64,60
17,0.6331112511289251,0.2,-6.327825326353638,0.005610341343660221,-6.333435667697298,0.10592772388435637,0.12379939784428347,0.01718374590566731,0.10239051204156796,0.1641408229363609,0.07917342880215167,64,60
18,0.6014556885724788,0.2,-6.322620763989982,0.0066757639364389545,-6.329296527926421,0.11554881164632508,0.13504371451476216,0.01874449243523766,0.1115902705085546,0.17666629293594863,0.08350933788460646,64,60
19,0.5713829041438548,0.2,-6.3172127294082925,0.007906424487682851,-6.325119153895975,0.12574915099262382,0.14696501162728917,0.020399205980010278,0.12142661490893174,0.1897629443264885,0.08779020849365804,64,60
20,0.5428137589366621,0.2,-6.311613665670329,0.009320609256971738,-6.320934274927301,0.13653284774713914,0.15956808772285236,0.022148552592570942,0.13192068585110503,0.20339404092523858,0.09194353402477,64,60
21,0.515673070989829,0.2,-6.305837111478735,0.010936689308244625,-6.316773800786979,0.14789651319922742,0.17284898236199583,0.023991982551463252,0.1430885192367124,0.21751072118080586,0.09588705525862065,64,60
22,0.4898894174403375,0.2,-6.299897079186143,0.012772476203815246,-6.312669555389958,0.1598278836987792,0.18679336282384865,0.0259275064299382,0.15493962588630394,0.2320509102349572,0.09952965749414537,64,60
23,0.4653949465683206,0.2,-6.2938073793826845,0.014844378125310174,-6.308651757507994,0.1723042548825198,0.20137469416176254,0.027951441093919494,0.1674752263125386,0.2469383160639243,0.10277333512266007,64,60
24,0.44212519923990456,0.2,-6.28758098978155,0.017166326215305443,-6.304747315996855,0.18529072408140373,0.21655218507717525,0.030058124582833322,0.18068608879220283,0.2620814840357431,0.10551660923222039,64,60
25,0.42001893927790934,0.2,-6.2812296133878744,0.019748442056136822,-6.300978055444011,0.19873823012262548,0.23226849700537366,0.032239598123504826,0.1945499091155872,0.27737282594361834,0.10765989607870306,64,60
26,0.39901799231401386,0.2,-6.274763622658966,0.022595419862150745,-6.2973590425211174,0.21258137200681881,0.24844719476921004,0.034485252272873454,0.20902815999790095,0.29268746525101913,0.10911350227655,64,60
27,0.3790670926983131,0.2,-6.268192638535404,0.02570460122122541,-6.293897239756629,0.226735975183584,0.26498990224701224,0.03678143211575031,0.22406232713230229,0.30788167169689334,0.10980924291157111,64,60
28,0.36011373806339747,0.2,-6.26152704264543,0.02906372647019148,-6.290590769115622,0.2410963561325284,0.28177310544539974,0.03911099352126719,0.23956943906734332,0.32279065009015034,0.10971728637499992,64,60
29,0.3421080511602276,0.2,-6.254780768786769,0.032648356972529366,-6.2874291257592985,0.25553221703937595,0.2986445232583854,0.04145279939282202,0.2554367964201684,0.33722561297400083,0.1088709498087225,64,60
30,0.32500264860221617,0.2,-6.247975775706998,0.03641898327864349,-6.284394758985641,0.26988509880556016,0.3154189620438696,0.04378114427025424,0.2715158322822848,0.3509706138635919,0.1074039900333261,64,60
31,0.30875251617210536,0.2,-6.2411486859919245,0.04031788350165752,-6.281466569493582,0.28396437629272275,0.3318736352028641,0.0460651046727161,0.28761514047689435,0.36378089498661276,0.10560695339752409,64,60
32,0.29331489036350006,0.2,-6.234360195471084,0.044265917612561316,-6.278626113083646,0.29754299727118877,0.34774318322152126,0.04826784786483884,0.30349300878951935,0.37538699413511895,0.10400785127478891,64,60
33,0.278649145845325,0.2,-6.227707942129033,0.04815972919077956,-6.275867671319813,0.31035376327919584,0.362715327052788,0.05034602853243142,0.3188505404712857,0.38551291192570364,0.10346571063350683,64,60
34,0.26471668855305874,0.2,-6.221343211773795,0.05187044767605089,-6.273213659449846,0.32208833470354337,0.37642970533850423,0.05224962738524951,0.3333281144425268,0.39392128811704696,0.10520876397422857,64,60
35,0.2514808541254058,0.2,-6.215490041544003,0.0552461867511098,-6.270736228295113,0.3324039312376128,0.3884857053401334,0.05392303811481782,0.3465112484526792,0.40049792862778655,0.11064821768728285,64,60
36,0.23890681141913547,0.2,-6.210459493555071,0.058122542341594134,-6.268582035896665,0.3409473341781517,0.3984705148007282,0.05530896108112478,0.3579574109537137,0.40536523597752977,0.12078147272685982,64,60
37,0.2269614708481787,0.2,-6.206638963239041,0.06034712679642513,-6.266986090035466,0.3474107850842433,0.4060244515873223,0.05635747127251987,0.36726118742876085,0.4089448046993303,0.1352889973996067,64,60
38,0.21561339730576976,0.2,-6.204419748766204,0.06182246629742222,-6.2662422150636266,0.3516318139685948,0.41095763446904393,0.05704221257677337,0.3741719840733196,0.4118032635624916,0.1518725422879174,64,60
39,0.20483272744048125,0.2,-6.204034514911317,0.06255913843399223,-6.26659365334531,0.35372061979475333,0.413398854708746,0.057381061626359024,0.37874431004725423,0.4142198838858112,0.16653609497091706,64,60
40,0.19459109106845718,0.2,-6.205362571050175,0.06270536093512076,-6.268067931985296,0.35413376268048985,0.4138817013007644,0.05744808225241327,0.38142360009323273,0.41588582730116275,0.17523825621392772,64,60
41,0.1848615365150343,0.2,-6.20788711922408,0.06250731645834384,-6.270394435682424,0.3535740840569168,0.4132275960859644,0.05735729039072074,0.3829273542126543,0.4162968149128334,0.17616666807856185,64,60
42,0.17561845968928258,0.2,-6.210920584272386,0.06220568694125018,-6.273126271213636,0.352719965245094,0.41222937398967374,0.05721873402325233,0.3839345667557129,0.41544683960335266,0.1705210890233545,64,60
43,0.16683753670481843,0.2,-6.21391196049123,0.061952989074338966,-6.275864949565569,0.35200280985906623,0.4113912232044463,0.05710239605735932,0.3848503236953171,0.413908302578161,0.16102148623695414,64,60
44,0.1584956598695775,0.2,-6.216571928898144,0.061813188853326095,-6.27838511775147,0.35160542900622593,0.41092679794831427,0.05703793237068141,0.385834196838713,0.4123652658885314,0.15002359223328263,64,60
45,0.15057087687609863,0.2,-6.218810928928518,0.061805485849577714,-6.280616414778096,0.3515835202326119,0.4109011928198223,0.057034378298290514,0.3869492214903652,0.4112479561162832,0.13883712222937497,64,60
46,0.1430423330322937,0.2,-6.2206361818399705,0.06193446220576518,-6.282570644045736,0.3519501731943463,0.41132970590606677,0.057093857262804866,0.3882425061669257,0.4106945235757233,0.12798843439874033,64,60
47,0.135890216380679,0.2,-6.222087678440475,0.062197741980626775,-6.284285420421101,0.3526974396862749,0.4122030480146065,0.05721507989508893,0.38974928381642016,0.4106766088812237,0.11764380475534987,64,60
48,0.12909570556164504,0.2,-6.22321248712185,0.06258629000329413,-6.285798777125144,0.353797371395815,0.4134885555127149,0.05739351238015731,0.39148234275212923,0.41111133884653167,0.10785326881664337,64,60
49,0.12264092028356278,0.2,-6.224056980800143,0.06308558517933494,-6.287142565979479,0.35520581408342666,0.41513462464580475,0.0576219919545229,0.39343178832018877,0.41191084624779034,0.09863613413614117,64,60
50,0.11650887426938464,0.2,-6.224664636295832,0.06367780619340811,-6.28834244248924,0.35686918105492976,0.41707862780111626,0.05789182570850211,0.3955711118300584,0.41299455916948213,0.09000035710548572,64,60
51,0.1106834305559154,0.2,-6.2250752095602016,0.06434381921006366,-6.289419028770265,0.358730593091985,0.41925408934109154,0.058193786614463124,0.3978637322599356,0.4142908654002438,0.0819456066482749,64,60
52,0.10514925902811963,0.2,-6.2253243441901445,0.06506462517548821,-6.290388969365632,0.3607343210050527,0.4215958776849285,0.058518834204080335,0.4002683230239035,0.415737368331771,0.07446425364612952,64,60
53,0.09989179607671364,0.2,-6.22544343990864,0.06582234020543645,-6.291265780114076,0.36282872048788106,0.4240436353192056,0.05885859066460029,0.40274283796087046,0.417280834009329,0.06754241955530874,64,60
